index #,CPU,Time,Thread ID,Process ID,Session ID,Module,Src,Line,Function,Level,Class,Message,Comments
71,6.1E+08,2026-01-24 16:00:24.163Z,260,19588,6602,CloudConnector,McsCallbackPublisher,83,PublishCallback,5,Information,Published completion callback to DDC: Success.,Machine=Win11-Office-VDI-VM14; JobId=JOB-510F2F1B; OpId=OP-0D16920FE9; CorrelationId=d74b6bdb-b2b1-4bc5-b26d-db0db6a8dfd4; VmMoRef=vm-47514
72,4.7E+08,2026-01-24 16:00:24.286Z,260,19588,6602,CloudConnector,McsCallbackPublisher,83,PublishCallback,5,Information,Published completion callback to DDC: Success.,Machine=Win11-Office-VDI-VM15; JobId=JOB-510F2F1B; OpId=OP-7D75960F11; CorrelationId=46bca322-641d-4371-a673-e407f30edb77; VmMoRef=vm-48224
73,4.5E+09,2026-01-24 16:00:24.381Z,260,19588,6602,CloudConnector,McsCallbackPublisher,83,PublishCallback,5,Information,Published completion callback to DDC: Success.,Machine=Win11-Office-VDI-VM16; JobId=JOB-510F2F1B; OpId=OP-0FB02B95CA; CorrelationId=c51eacf7-2852-4dcb-93a8-5dfadf06e3cf; VmMoRef=vm-47635
74,5.1E+08,2026-01-24 16:00:24.484Z,260,19588,6602,CloudConnector,McsCallbackPublisher,83,PublishCallback,5,Information,Published completion callback to DDC: Success.,Machine=Win11-Office-VDI-VM17; JobId=JOB-510F2F1B; OpId=OP-DD965D101A; CorrelationId=24aa6106-25ae-48e1-9c5d-b3f8a04e9639; VmMoRef=vm-42711
75,4.3E+09,2026-01-24 16:00:24.596Z,260,19588,6602,CloudConnector,McsCallbackPublisher,83,PublishCallback,5,Information,Published completion callback to DDC: Success.,Machine=Win11-Office-VDI-VM19; JobId=JOB-510F2F1B; OpId=OP-801CAA5C9C; CorrelationId=c91e3896-9fb1-49c3-a409-80dfc2c98624; VmMoRef=vm-51044
76,3.9E+08,2026-01-24 16:00:24.708Z,260,19588,6602,CloudConnector,McsCallbackPublisher,83,PublishCallback,5,Information,Published completion callback to DDC: Success.,Machine=Win11-Office-VDI-VM20; JobId=JOB-510F2F1B; OpId=OP-344E96E32C; CorrelationId=32f9e394-c96c-4cf7-8916-6da9b61b547a; VmMoRef=vm-47925
77,5.4E+09,2026-01-24 16:00:24.843Z,260,19588,6602,CloudConnector,McsCallbackPublisher,83,PublishCallback,5,Information,Published completion callback to DDC: Success.,Machine=Win11-Office-VDI-VM21; JobId=JOB-510F2F1B; OpId=OP-3478849E2B; CorrelationId=4a416483-0da7-419f-a1e3-5d040cce5892; VmMoRef=vm-43139
78,5.8E+08,2026-01-24 16:00:24.914Z,260,19588,6602,CloudConnector,McsCallbackPublisher,83,PublishCallback,5,Information,Published completion callback to DDC: Success.,Machine=Win11-Office-VDI-VM23; JobId=JOB-510F2F1B; OpId=OP-36F752E92C; CorrelationId=b3ee6234-f56d-4613-926e-3574f2406106; VmMoRef=vm-45814
79,5.1E+09,2026-01-24 16:00:25.043Z,260,19588,6602,CloudConnector,McsCallbackPublisher,83,PublishCallback,5,Information,Published completion callback to DDC: Success.,Machine=Win11-Office-VDI-VM25; JobId=JOB-510F2F1B; OpId=OP-2BB2FA6FAB; CorrelationId=6eb7ef8b-2978-4c92-906f-78058a476e28; VmMoRef=vm-47977
80,5.2E+08,2026-01-24 16:01:14.120Z,310,19588,6602,CloudConnector,HclProxyWebSocket,312,OnCleanupRequest,5,Information,Received cleanup request: DeleteVM for failed machine.,Machine=Win11-Office-VDI-VM07; JobId=JOB-510F2F1B; OpId=OP-9AFBE79BF1; CorrelationId=ba2a09f4-59f3-477a-b650-24f892dc8e7c; VmMoRef=vm-50279
81,4.0E+09,2026-01-24 16:01:14.240Z,310,19588,6602,CloudConnector,HclProxyWebSocket,312,OnCleanupRequest,5,Information,Received cleanup request: DeleteVM for failed machine.,Machine=Win11-Office-VDI-VM12; JobId=JOB-510F2F1B; OpId=OP-40955CEC02; CorrelationId=2318357c-13d5-4575-a225-900fab0c5874; VmMoRef=vm-48924
82,4.1E+09,2026-01-24 16:01:14.360Z,310,19588,6602,CloudConnector,HclProxyWebSocket,312,OnCleanupRequest,5,Information,Received cleanup request: DeleteVM for failed machine.,Machine=Win11-Office-VDI-VM18; JobId=JOB-510F2F1B; OpId=OP-3927DD3797; CorrelationId=abf43713-9567-4eec-9528-89fd391b47e9; VmMoRef=vm-44045
83,4.2E+08,2026-01-24 16:01:14.480Z,310,19588,6602,CloudConnector,HclProxyWebSocket,312,OnCleanupRequest,5,Information,Received cleanup request: DeleteVM for failed machine.,Machine=Win11-Office-VDI-VM22; JobId=JOB-510F2F1B; OpId=OP-A7A4986A30; CorrelationId=505d8e58-d29c-44e5-99a1-7ffab5f500df; VmMoRef=vm-45733
84,4.7E+08,2026-01-24 16:01:14.600Z,310,19588,6602,CloudConnector,HclProxyWebSocket,312,OnCleanupRequest,5,Information,Received cleanup request: DeleteVM for failed machine.,Machine=Win11-Office-VDI-VM24; JobId=JOB-510F2F1B; OpId=OP-6B595E7280; CorrelationId=717cb674-bf87-4d33-b851-f71fb575d98f; VmMoRef=vm-46554
